gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ANKRD36C	1445.1659899337628	0.5076914774142098	0.2756477936583086	1.8418122295712667	0.06550262056681491	0.1731936147687367
OGFOD1	2101.444810564949	-0.02473084665817495	0.08239594035304273	-0.3001464216830397	0.7640654711838042	0.8546314232604199
CACNA1G	4632.921925815949	-0.3124854723375538	0.2440601533131752	-1.2803625175821962	0.20041766991697416	0.35847671355575284
MRPS25	1775.253312257047	0.20839728597711574	0.07777876269836918	2.679359747406798	0.007376309739864003	0.04246704512876786
SNTA1	3620.1698727989924	0.41288763400782785	0.19475076936668187	2.1200821714364175	0.033999116199672726	0.11322089281344261
CLN8	3259.3041196301742	0.3544990223581806	0.11090522454337351	3.1964140897577002	0.0013914725682606024	0.013874174858385272
HBEGF	1683.7366952849766	-0.29620211040153516	0.16665020988323281	-1.7773881629616655	0.07550439698614593	0.188406991854365
TMEM63A	2408.4656668491284	0.35499400555997485	0.2124645527730475	1.6708387395763655	0.09475353437571701	0.21904895253845777
TLR4	3950.5793994371825	0.0030321891849366487	0.11360044595569342	0.026691701422715073	0.9787056320810974	0.988514294561443
APBB1IP	3166.589491427459	0.037542087095340494	0.13455053950151788	0.2790184805978944	0.7802306422904404	0.8650296171616296
TFAM	1338.7981104210614	-0.1167348353357189	0.09174019731977055	-1.2724502316997073	0.20321319624231576	0.36153291115758895
GPRASP2	2361.5307282602625	0.24479107189167545	0.08420932331674771	2.9069355060711066	0.003649884404561184	0.027080152258128983
CBLB	1072.3342303235934	0.18213236886406145	0.11758446226607008	1.5489492859348404	0.12139391171855378	0.2574273229732037
TGIF1	974.1517704731276	0.04937110684384652	0.13187868565768884	0.37436759850637824	0.7081308458298872	0.8173058360744343
UAP1	1332.9359955831735	-0.08032132600423139	0.08020841677065314	-1.0014076980711526	0.31662974391093507	0.4849266125250604
DOP1B	1942.049761608426	0.34252681744762725	0.1308159252764272	2.6183877591649005	0.008834635024465432	0.04795773092383207
FBXL17	3093.9592565564803	0.06671158095013363	0.063291659990529	1.0540343065755644	0.2918672107128252	0.45867583310840965
BACH2	990.6794178170596	0.24677207312214927	0.1649534451348083	1.4960104223374944	0.13465093921952972	0.2755845149810064
PSD	3289.756017020223	1.7434474626970942	0.2424454456196411	7.191091827859245	6.427523260542804e-13	1.9242397761250019e-10
WDR3	1868.0463834166687	-0.031226742556242415	0.0665125713077843	-0.4694863232958157	0.6387220585096045	0.7661892687855457
PSMD10	1985.0020299451494	-0.2656394385548856	0.12560254665869944	-2.1149208007438673	0.034436698018964214	0.11405148448538782
PALS2	2214.7867362547127	0.26748540657087555	0.14145974422006527	1.8908941766129268	0.05863847196161643	0.1621719905475783
HSDL1	1978.8293723465436	-0.10495130388057913	0.08574096640794518	-1.2240508624690967	0.2209330408791245	0.38251954772091934
NEK1	2570.5941745622436	-0.18074114740519615	0.06783460843354923	-2.66443857462891	0.0077116948680966526	0.043771094049820464
STING1	1043.3068475670382	-0.0042061158207822545	0.11721391570202108	-0.03588409955926188	0.9713747744158475	0.984622273292016
GRIN2A	3101.9362394236446	1.0616325796244828	0.3184295305995755	3.333963962530484	8.561774972729591e-4	0.010029701812424519
HPCAL4	3586.0559691369003	1.8908428483435753	0.2984597435620219	6.335336302902927	2.368241360740235e-10	3.5011963326992974e-8
ADO	3034.5318391524465	0.06537835570421373	0.07209577902812918	0.9068263993472551	0.3644986071572842	0.5331465519370316
MMUT	2466.100161594813	-0.20779939695352392	0.06620544109511962	-3.1387057244278673	0.0016969577088299477	0.016076794749397643
FRMD6	1705.9230187649846	0.0829045738789706	0.11520453877488587	0.7196294066240684	0.47175320127347914	0.6307776446237062
IFT140	2068.9214235350955	0.18552253808359448	0.1323395381475815	1.4018678067072043	0.16095472552226708	0.3098766620786412
JKAMP	1746.7820145415662	-0.29908676114111377	0.115436535132143	-2.5909194242424367	0.009571990035333862	0.05001072455197338
APOL2	4003.4020007881363	-0.09891956409152171	0.10105244233660265	-0.9788933528397424	0.3276326769091053	0.4961306659062387
YIPF5	1900.3491691424065	-0.2776796093407066	0.09416262754760923	-2.9489365003149475	0.0031886948632685085	0.02461935589145093
TUBG1	1111.072917894089	0.08638195809483434	0.07304393187592273	1.1826027963769594	0.23696660374237694	0.4003491929761518
STARD13	2236.881055141408	0.47500487624822213	0.1302424333596992	3.6470823217527695	2.652349672498222e-4	0.004321345214716492
RASSF5	1322.6229631071512	0.05904854239762916	0.11677830993862078	0.5056464888785028	0.61310483977264	0.7473463412334449
THSD7A	1930.2228975747928	-0.041617529442975365	0.19227458899541566	-0.21644841193220618	0.8286382332611172	0.8968970107070202
RAP2C	1315.1729752759798	-0.1202266581001122	0.06033225010379655	-1.9927428181987636	0.046289616127172736	0.13895804324040284
LATS2	1199.3166414625794	0.5535450149776274	0.1722017011120958	3.214515370073457	0.0013066491934972703	0.013294073145394911
FRMD8	3087.34973769283	0.07277335243735221	0.14408904630098468	0.5050581866253555	0.6135179684020284	0.7476977072678903
ARFIP2	2032.6402113234678	0.07766028178830736	0.0533560175297063	1.455511212864969	0.1455277882999836	0.29054605950188456
UBTD2	1498.355667668324	-0.26526141598119607	0.09362893249779053	-2.833113749187045	0.004609697938564432	0.0315615396308228
SNAP23	2083.487015279154	-0.31184093143142566	0.10028850735385864	-3.109438355993514	0.001874433936545259	0.017279712386550794
PGAP6	2159.0547016004875	0.14199314645678726	0.13628959496105894	1.0418487669389431	0.29748180031293414	0.46463343664371803
PXYLP1	2390.697249390612	-0.052148187819038475	0.08800221305605353	-0.5925781410272305	0.5534635115266244	0.7003176300510208
ACP5	103.64128807809055	0.7042617493047209	0.2534060626378305	2.7791827155739997	0.005449586230620617	0.0352559671051766
TEF	3817.216395901686	0.41111866029560673	0.11913368628898151	3.450901865811152	5.587166835802024e-4	0.007409338079593493
IL2RG	184.25298363453817	-0.3115951945057809	0.20660625567035387	-1.5081595351253054	0.13151370096168558	0.2713900687603283
RIMBP2	1057.9882835508424	1.7381668814960736	0.24757032615362606	7.020901529278917	2.204411817881536e-12	5.999507163438953e-10
TTLL12	1506.1118433373301	0.40014095933718297	0.11575946092221008	3.4566588004938636	5.469168564313454e-4	0.0072932398171106465
CEP97	2121.790481187339	-0.06362859188945443	0.11118536682371499	-0.5722748748973226	0.5671357685582805	0.7113701506740766
RPL22L1	952.6201288870535	-0.3271976499175067	0.17930149535198786	-1.824846185890324	0.06802424393742243	0.1773164943490414
MSRB3	3113.256751300743	-0.2721549304134256	0.11027397400981234	-2.467988778469241	0.01358745790418022	0.06222172405451554
CCDC85C	1795.9094120220093	0.4708830961327796	0.16795391697547205	2.8036446223611877	0.005052856525716824	0.03337449359926033
ZCCHC17	2950.467011189312	-0.069315414991757	0.11812612950420256	-0.5867915530855599	0.557343710537602	0.7035887707108883
SHISA9	8385.05107561538	-0.1223278630006341	0.1599595904028152	-0.7647422870525254	0.4444250201441034	0.6063127422742417
TMEM222	2532.3790915597965	0.0726255586379614	0.05781501071315576	1.2561713254415348	0.20905386064671092	0.3686379003452162
LIG1	761.1109633846395	0.40416310313541554	0.12697634739103547	3.182979440184696	0.0014576796445987257	0.014307962085303064
RNF6	1885.1954642648545	0.03850807179685683	0.0669965536251656	0.5747769058734422	0.5654421874409418	0.7102107211509138
PMAIP1	90.28655175359523	-0.06620405004485949	0.23367870714417183	-0.28331229171006084	0.7769374557070325	0.8633840044628539
ING4	1760.7482955291334	-0.005834722263410519	0.09076155294653045	-0.06428627622588033	0.9487422808359366	0.9722883023543295
AP1G2	653.5998606227685	0.3623575856770315	0.1612733051934072	2.2468540918317124	0.02464935347720761	0.09175505374248091
DCAF13	1544.388051224513	-0.17610227862701713	0.10725468255997388	-1.6419076018293706	0.10060915421668078	0.2282015405673344
TBC1D13	2125.3702229214387	0.24181384103159426	0.06606194705905097	3.660410444994052	2.5181155523162387e-4	0.004164977035771679
NDUFA2	1835.5455422144296	-0.15154689327697657	0.08889840593101292	-1.7047200305771537	0.08824665223703304	0.2090098221001722
PTPRU	2102.70345584431	-0.1862622383515842	0.19184633044067237	-0.9708928908034807	0.33160161870958493	0.5001170508875666
ZNF83	1305.58639267805	-0.06657013747533752	0.09086866420560195	-0.7325972936579555	0.46380408223791847	0.6234905573416113
PTPRO	1569.0596460527402	0.4784117059525896	0.14680862180730714	3.2587439352201417	0.0011190662402438753	0.011922436144946981
NR4A2	1277.673843577859	-0.058863146180559094	0.2186045237707509	-0.2692677405079159	0.7877236550167757	0.8704429979538515
TMEM130	2704.153263047536	1.1769868630655702	0.31236031964169425	3.7680421905563466	1.6453289893453963e-4	0.0030499713076487804
GOLGA5	2211.509319865647	-0.11549246278640964	0.04476090651078899	-2.580208306517916	0.009874073421873396	0.05099649290161739
MLH1	1770.2227524082098	-0.0436127884800284	0.06492139872776848	-0.6717783247848315	0.5017248295641955	0.6578511807764416
FAM98A	1951.9617396970443	-0.1617094149625342	0.07861214884190695	-2.0570537422624087	0.03968105661338821	0.12491604967016924
COX11	1709.5854456951934	-0.08506664984628097	0.05634143342143656	-1.5098417750570605	0.131083802611222	0.2707362083941675
SLC35B1	1655.0530669309774	-0.13909352274288816	0.07483501768146197	-1.858668936712822	0.0630740790986811	0.16997078041999755
PRKCE	1957.929764919295	0.9707152075252862	0.1714012075988525	5.663409383889224	1.4839455130657822e-8	1.3565074441956292e-6
RCBTB2	1774.4364326610566	0.010395408887569684	0.07770309326052766	0.1337837202016569	0.893573600857654	0.938644199146527
POLR2K	1774.2279774162666	-0.3026215797555901	0.16403334401182348	-1.8448784396773452	0.06505522364887974	0.17256822919466175
PLEKHG3	2649.1093904406102	0.4592614525349932	0.20938204430933105	2.193413738269277	0.028277583392157107	0.10059959537227331
CA3	95.66538840551142	-0.14517747209131124	0.21849857428405822	-0.6644321253216684	0.5064137773577084	0.6614643307001046
KIAA1522	1277.3041884609952	0.7205988163412242	0.18129386390385288	3.974755685737856	7.045153937888598e-5	0.0015536964715693548
CD302	3431.121317840484	-0.4914994958822046	0.1339333173111964	-3.669732862213791	2.4280407123562786e-4	0.0040779505652828105
CWC27	2021.458610133135	-0.14028480190041245	0.06495033464292405	-2.1598780463819467	0.030782111693695734	0.10645749195556134
PARN	2057.8259951829955	-0.11325805594207648	0.05024755392013301	-2.254001381283093	0.024196081078790507	0.09063123894855062
CHORDC1	1017.0210379404712	0.05139456287015391	0.09383718648352991	0.5476993161892654	0.5838983817435202	0.7245785618008967
ZNF598	1305.195226137649	0.3837385322352843	0.16906290218664372	2.2697973787983416	0.0232198796936969	0.08807667384606284
LRRK2	5252.043681489042	-0.5175112871499409	0.1358759527627557	-3.8087040173586435	1.3969705713194828e-4	0.0027275479121690403
RRP12	1430.8951293854152	0.23675828634500418	0.09245950157285261	2.560670156311114	0.010447049039219922	0.05303239179510749
TIMM23	1749.4540534749774	-0.06546773258739949	0.07706725367209012	-0.8494883295823036	0.39560962138907707	0.5615058926317646
PABIR2	1935.5655855983	-0.15019559526878276	0.06795594188969119	-2.2101907661376585	0.027091925555180654	0.09795465233191072
ROMO1	1379.4623387731835	0.015686620686482775	0.08394285326653825	0.18687261721583462	0.8517605092688983	0.9119206167630807
AGL	1898.1412160279835	-0.04485087879504079	0.08727968559548248	-0.5138753478433958	0.6073391440674236	0.7428886067202553
BLOC1S2	2827.7381135608935	-0.29125869369670615	0.1315262986516124	-2.214452141378918	0.026797691457724617	0.09733162123331887
AKR7A2	1927.0627733839497	0.15533219636995682	0.08397286131885809	1.8497904433687948	0.06434375879096399	0.1717219771610862
PDCD2	1552.9694888306478	-0.024656431095129796	0.057315563840979994	-0.4301873599907033	0.6670593559281143	0.7865640684160319
RECQL	1585.937087995746	-0.14927317830421302	0.09549561621682862	-1.5631416835436631	0.11801927310281476	0.2525068421308213
RAB11FIP2	1735.1965185892616	0.10278874582877798	0.07549062222222677	1.361609466222068	0.1733211662091255	0.32595686503667265
PRKCI	1559.3660750404376	0.0031087172162497156	0.06027470383642931	0.051575819014988575	0.9588666873200729	0.9768954041737173
CIAPIN1	1479.3736839933583	-0.08534989889527178	0.08267385705462392	-1.0323686584367264	0.3018994484157614	0.46906292037892783
TBRG1	2433.857108053989	0.15131883025642628	0.07035789063105541	2.1507016327410384	0.03149975741807749	0.10792835338525836
JMJD8	2168.3174291344344	0.062084899615931714	0.08546614521107654	0.7264268145310644	0.4675771578301916	0.627506047855715
TM2D3	1859.3918554980285	-0.05119321391630871	0.07697145071594867	-0.6650935306550141	0.5059906722233773	0.6611729863011697
OSBPL11	2782.59932328045	0.12210188456700978	0.10701722794418946	1.1409554042147974	0.25388848158901234	0.4187399478690643
FUT9	3736.546842234257	0.28384695833904694	0.20964323294130432	1.35395239978253	0.17575156441871373	0.3290015742431179
FBXO25	2137.2063878012686	0.04769524095318182	0.07235871834259333	0.6591498860905947	0.5097995239156992	0.6641628067594638
MTF2	792.7539606810793	0.019043225185211177	0.06887511262621641	0.2764892057390643	0.782172349220857	0.8666175816957198
CDON	662.9004425134408	0.6316777492270845	0.21572224358714587	2.9281994231248762	0.0034093129646506157	0.025790601864618522
CBS	2707.502137999346	-0.09997359933721224	0.19823125243076553	-0.5043281425673741	0.6140308043073486	0.7478660375895545
FBXW4	2665.461543086698	0.13784552394540678	0.10671797654380807	1.2916804498145704	0.19646783059556036	0.3540560227813146
NUMBL	2943.8072598631957	0.3345077746874838	0.15236193712763688	2.195481240221168	0.028129095145741745	0.10034135072095841
SPAG7	1902.6908707184828	0.040862872498653426	0.0988676993476636	0.4133086212005507	0.6793805142668423	0.7967468081819056
SCN9A	3419.215876256948	-0.21016658742709288	0.19641827140704055	-1.069995097307223	0.2846215155171049	0.451320778830964
LMO3	2761.6982996135916	0.1287625762443401	0.2854014759764731	0.45116296544645257	0.6518720993506806	0.776038213512715
DOCK3	3612.8533720012365	0.589692795569017	0.17555629814497645	3.3589953866653177	7.822637332027556e-4	0.009365862818400841
ELP3	2400.3162365570843	-0.018560970045847627	0.041983293243559115	-0.44210371821403427	0.6584141539076492	0.7801520989063873
PIH1D1	1850.74058547214	-0.009607554099416951	0.07555605725512693	-0.1271579599101569	0.898815378342694	0.9423525724333166
LMO7	952.4965002896896	0.9454909886544622	0.17496624454379134	5.403847988620574	6.522622773661684e-8	4.541186495034806e-6
LMBRD2	2883.566091246442	-0.14679007602289243	0.08978011197976195	-1.6349954659889658	0.10204999809772247	0.2304447911031919
TIMP4	7382.50273559381	-0.9058785718278332	0.21391029934026076	-4.234852527539495	2.2870174412947504e-5	6.1682508692578e-4
ACVR1	2210.845388455367	-0.010891487211443906	0.059579258359099115	-0.18280669332602606	0.8549496966004073	0.9137828112093787
DMTN	2514.6365817461074	1.97279731221464	0.300528528607749	6.5644260841190984	5.22336462129972e-11	9.198498726480021e-9
HABP4	3971.3494292990367	0.19422720109010735	0.09185844406541414	2.1144185824853996	0.034479531905660034	0.11405148448538782
CFAP36	1905.6033194792462	-0.1397748796734514	0.11046998370407522	-1.2652747378679583	0.20577285906358833	0.36462414727529896
RASGRP2	522.9699436372756	0.5371791036307253	0.15953996809151494	3.3670503389005937	7.597681835327647e-4	0.009208728742717467
PARVG	1450.1782126279306	0.11287983661228378	0.16274147892732854	0.6936144205908916	0.48792404776757625	0.6453380243004998
DIS3L	2489.232197283544	-0.03804099025927136	0.050595035046691425	-0.7518720013567612	0.4521280371551865	0.6132091224793434
THUMPD3	2021.87938073397	-0.160158922846738	0.06626941243719811	-2.416785013727361	0.015658262266241972	0.0684084971317941
GSTA4	2161.566175826982	-0.32706061312343576	0.12295442257207373	-2.660015038757297	0.007813716253450908	0.04408461920380072
TTLL5	1430.4131995008954	0.15318063378580335	0.10596268222872152	1.4456092518983372	0.14828683019273853	0.29380125604865054
BRD3OS	2603.7469860156893	0.14566163230203646	0.07859577737529394	1.8533009935954172	0.06383922885076045	0.17098518574991195
NAPG	2071.339636304566	0.07136711610337142	0.07548543023203855	0.9454422646064594	0.34443313340317483	0.513578727827025
TGFBR3	1854.8791230384363	-0.014662786449604021	0.1103440168542803	-0.1328824785214011	0.8942863241199422	0.9391239142749199
SOX13	4886.351094251625	-0.2731501577866974	0.16162206740598872	-1.6900548431951077	0.09101746288065614	0.21341964323396462
AP3B2	2072.8163611616083	0.4827125316531057	0.17372533077533026	2.778596129296609	0.005459435677462962	0.03528156623724715
NAIP	2089.094581915638	-0.054138107639313676	0.12451493999129429	-0.4347920630496136	0.6637133665128584	0.7842099224461252
MTMR9	2174.67889948682	0.12265160017680478	0.08055311627113153	1.522617694441207	0.12785438027455784	0.26627064413701396
SPTSSA	1917.7190453175983	-0.3802009715678879	0.15410158439151142	-2.4672100100018897	0.013617046800737703	0.06230724430182821
CROCC	1707.9395889910031	0.512639028678667	0.24632013953461146	2.081190070967112	0.03741651201277035	0.12034130919440787
PREP	1708.7988047586516	-0.05947134814423109	0.06142676558483449	-0.9681666872415278	0.33296112909959885	0.5014096480090161
USPL1	1128.7459285891935	-0.05424860836712241	0.06486778345054957	-0.8362950833440697	0.4029889184368945	0.5684759451386279
RBMS3	1163.6453889332224	-0.12027613788023761	0.14274378291501275	-0.8426015860308816	0.3994513037660571	0.5651499719516226
GOT1	2251.0834240361723	0.49330391535687634	0.1591179970747067	3.100239598448865	0.0019336415581234884	0.017662362821150857
ASS1	752.9270148610797	0.26877859289168854	0.24993086234512138	1.0754117773600163	0.2821904112361501	0.4488285528692917
SEMA6C	1653.493114047896	-0.12686767920800132	0.14071147837360864	-0.9016157080742901	0.3672610437478818	0.5357474721501869
SSPN	4894.722127252744	-0.3866653574050485	0.12059839601641885	-3.206223052522241	0.0013448969476515492	0.013567936771800591
AAGAB	1652.69116359425	-0.11030282499952243	0.08460520049877283	-1.3037357555948623	0.19232369383562292	0.3486340044931251
AEBP2	1424.9680185230784	0.09205719468166239	0.059511180652827886	1.546889066420966	0.12188999797835978	0.2580158242955057
CPT1C	3279.4384235666603	0.029591092731218363	0.10128959289982611	0.2921434659183941	0.7701769345190883	0.858434719892003
MFAP3L	4978.539662132362	-0.24471918229396686	0.115003901715894	-2.1279206934954424	0.03334365954400781	0.11209722713068318
TOMM5	1332.008439540919	-0.17110147883983648	0.1122492484603592	-1.5242995493218017	0.12743389970278257	0.26581099964132054
CHST2	4239.870469709952	0.3408346786808814	0.18520169789775726	1.8403431639651768	0.06571787207609013	0.17348268963397317
GCLC	2329.8006558812035	0.01929308343663588	0.08538224377058153	0.2259613074642964	0.8212315142048393	0.8921570699993605
NTN4	2027.2489117223017	-0.7570947231865538	0.22733454476799309	-3.3303109475034205	8.67490496015078e-4	0.010092856004240043
CHST6	6740.043258126548	-0.08855720771751938	0.1759561029466532	-0.5032914814234569	0.6147593547315338	0.7483204818596346
ADARB1	2236.5696416985725	0.5584093124995195	0.1447813408864081	3.8569149110010925	1.1482711126681735e-4	0.002342512193219996
NRGN	3851.178439083162	4.135026922712428	0.4701804153100238	8.794553724629102	1.4361764232595074e-18	1.9109125187258446e-15
CAB39L	3203.069904698913	-0.23963262763951584	0.11418625845208827	-2.098611784710189	0.035851136661810605	0.11688466145526327
FGFR1OP2	1651.3777068145826	-0.009510682721492199	0.06632705512714103	-0.14339069785717695	0.8859816290949324	0.9345163883342601
HSPA4L	1717.3091062212914	0.09756748618817036	0.11385509881621547	0.8569443722995971	0.39147562845054046	0.5577537954426202
STAM2	2595.61724275139	-0.12934687260008687	0.06491205376442566	-1.9926479767456382	0.04630000772686491	0.13895804324040284
MPI	2326.001684455308	-0.052456806015465256	0.054304401147824435	-0.96597706459685	0.33405565778731616	0.5023629915864763
ZBTB41	1830.9444387042222	-0.034414225193916556	0.10372703760748295	-0.3317768056207737	0.7400577996179845	0.8387203966269396
MED4	1474.729653494452	-0.22031301023034197	0.11406563904114464	-1.9314581681418785	0.05342641770822655	0.15276998924201804
AP3M2	2296.636925857119	0.06126648941136394	0.08153891241519283	0.7513773190816854	0.45242560865033604	0.613243926798519
UNC119	959.9623705274263	0.2217813025950093	0.0817354463373511	2.71340419038809	0.006659582275013674	0.03977481184203927
MAP3K13	2309.4149957538875	-0.11375189893200652	0.06732532117414361	-1.6895856855665934	0.09110724637989576	0.2135465404970154
MAP2K6	1401.7393645827465	-0.06978094306299905	0.16852471661946172	-0.41406948762636603	0.6788232179261633	0.7963271977533116
DNMBP	2265.8464107990426	0.07407639709585012	0.12603586173967263	0.5877406324943856	0.5567063978806955	0.7032235352976085
MRPL28	1826.2349078307518	0.11546828807603111	0.0698604691051132	1.6528415791525195	0.0983631094445395	0.22461827528572856
GLRX3	1342.1513083986822	-0.11088146469746123	0.08115672606048742	-1.3662634026761933	0.17185630348280637	0.3243466090160136
STXBP5	1302.4065240560883	0.5572492305177049	0.18557068769314483	3.002894678275691	0.002674249631968046	0.02182967917029131
CCN3	344.25894990862554	0.4083619479383629	0.2082810574637923	1.9606293193962334	0.04992227960747663	0.1465243378185129
TCTN1	1691.5964887245505	0.06386244629671131	0.08913380368490718	0.7164784139861069	0.47369599162318393	0.6324572973227369
VLDLR	2495.9528247781464	0.1217504967025451	0.1359918398301626	0.8952779582554128	0.37063851998765274	0.5388365031992401
MRPS5	1548.3850721488786	0.0019723482016617564	0.06529808828721054	0.03020529778737896	0.975903323437397	0.9866735544000155
NOL8	1798.057497574755	-0.15413290883502967	0.056604259782983286	-2.7229913336198424	0.006469375492351701	0.03899069727553677
GPC6	1280.0398484299062	0.4211626497657962	0.17176997759858034	2.451899078371173	0.01421045114412054	0.06407008751914288
C17orf49	1638.9470246037813	-0.04875215590991376	0.08081015708771762	-0.6032924284133538	0.5463141690407227	0.6939738338340601
RTL8A	1740.6257169949888	0.16475131549868688	0.06561418314677156	2.510910105063058	0.012042035785804995	0.05780340725157945
INTS8	1106.845819615537	-0.10220885414023903	0.06805748023815605	-1.5018019148310489	0.13314827366428134	0.2734906650308352
INAFM2	3285.8563289129925	-0.2312036749038097	0.10121282739724155	-2.2843317477574083	0.02235204142812372	0.08601576718739413
GNB5	1955.2982530112686	0.2881707228806078	0.13883514916807138	2.075632320830753	0.037927969784360145	0.1213093848468865
TFPI	1425.1371484482243	-1.1339572719723663	0.27749073131735835	-4.086469002366393	4.3798797175302715e-5	0.0010703889717841837
EIF2D	1433.904082129104	0.05672067416595062	0.06417546348487453	0.8838373902717364	0.37678399914396593	0.5442278403797232
SLC7A8	1211.0162560304518	0.4746052950713837	0.15527681125490828	3.056511086463862	0.0022392919933631288	0.019601989488686744
RGS3	1270.6307451653386	0.315505847770369	0.13858737775995092	2.276584295554397	0.022811061564215862	0.08710548004659678
KBTBD6	2599.8930658835707	-0.0418914615046144	0.0755027462153032	-0.5548336134046958	0.5790084733916132	0.7206013790131541
DNAJC9	871.498482450482	0.018805761519849994	0.071317686233827	0.26369001173414613	0.7920187926982613	0.8734965041961391
PDGFC	2900.608746214001	0.027991728703524493	0.12980294448960703	0.21564787157633172	0.8292622375032412	0.8972185845772781
MID1	1732.675260508522	0.09576952792213637	0.12733471347951714	0.7521085594427611	0.45198577696019504	0.6132091224793434
PARM1	1944.6338976619209	-0.05435142479143079	0.23037181195915407	-0.235929145711054	0.8134876515504009	0.8873886048292293
FIBIN	3958.2586248477064	-0.37886599362728496	0.1486638619572942	-2.548474044997698	0.010819533760692602	0.053913909777512106
SIRT1	1580.5137804279711	-0.043876036947799305	0.05571945703135743	-0.78744552236227	0.431021107253933	0.5938876722317165
RALGPS2	1485.295804073093	-0.14377975898040157	0.12353155023078706	-1.163911233298586	0.24445998675957703	0.40800116257086205
RAB2B	1604.9611469764504	-0.02946264295069869	0.04963408646934733	-0.5935969622185757	0.5527817133123529	0.6998161557157656
TRIM47	4710.06389022866	0.09599025573190575	0.17351046272927145	0.5532245964998632	0.5801096264023389	0.7216718030509046
DIO2	2525.517128526583	1.526790555295196	0.31787895559564505	4.8030564100548245	1.5626183912346268e-6	6.879542365821564e-5
CCDC25	2412.6202133793267	-0.13442256818364956	0.0815619825181976	-1.6481032465543373	0.09933148622510701	0.2260107443560054
FAM181B	4840.670369897992	0.1491321698320591	0.17332355699183039	0.8604264326232841	0.3895540203841297	0.5564061777313875
SLFN5	2361.1847496341766	-0.007130070119646409	0.120962229231608	-0.05894459919380593	0.9529962347642242	0.9741210746581968
NOPCHAP1	1987.610947815906	0.19501313174532306	0.13054195175738997	1.4938732654139544	0.1352087473262092	0.27644267529987276
CDKL5	2544.579471555275	0.6172999249146363	0.1742623873735492	3.5423589348135742	3.9656546450827373e-4	0.005721256767437239
NEURL4	1988.1290233052432	0.3405361414310831	0.11382459866176316	2.9917622854353945	0.002773721539834623	0.022382288032021302
BCKDHA	1657.6078843295145	-0.007510013489421653	0.06506904739206171	-0.11541606632369202	0.9081153449765005	0.9482631022055802
STX1B	4701.335052151191	0.8535714914271492	0.2303427681865861	3.7056578686929944	2.108427529865911e-4	0.00365919125654265
GUCY1A1	1376.6751466013066	0.5795567390713314	0.2243958503766578	2.5827426759386203	0.009801840029072808	0.05076861347238187
CRY1	1315.2274310249595	-0.10441642019845229	0.06859711189834766	-1.5221693349595296	0.12796665659466466	0.2664017529815229
PSMG2	1307.9332380331914	-0.2000707096410151	0.09770863296338055	-2.047625717125712	0.04059668747225627	0.1271633095684721
SIAH1	1168.9789551873257	-0.00916713199446948	0.05047323184797626	-0.18162363809158455	0.8558780968662083	0.9141897193611507
BCAS3	2234.345499338615	0.00982060551169342	0.06459101156750137	0.15204291237071454	0.8791530898983357	0.9300228137396264
COMMD7	1645.9059084867085	0.009950246000127389	0.061797144635619	0.16101465624015593	0.8720818572487389	0.9248299894220375
TCF7	411.43879682545605	-0.10951577334291338	0.16553365393809555	-0.6615921943212156	0.5082326113882953	0.6630445060872466
SNRNP27	1729.2113463273254	-0.18018210665067547	0.08535874554306029	-2.110880443525032	0.03478258942548149	0.11464946555742937
WNT5A	1741.413620634709	0.16793319442467988	0.14182059289169566	1.1841241881771407	0.2363639065142208	0.39990015237875576
ELF4	536.0754291971664	0.14004163998065755	0.13890945095402119	1.0081505543277334	0.3133821911002618	0.4812178759011764
CSGALNACT1	4523.979655207109	-0.030863093007465356	0.11245990888224562	-0.27443640417476634	0.7837492700189157	0.867868626166347
CLMN	1250.169997142619	0.7549620829478599	0.2119958886028649	3.5612109646246104	3.6914832509078163e-4	0.00544402856276122
SH3TC1	2317.689478105218	0.3738043675187194	0.20896202324173613	1.7888626924629587	0.07363693139679617	0.18568167055730345
WDR75	1326.8507794790833	-0.078872255174685	0.06424246423652064	-1.2277277360392351	0.21954919089086788	0.3809188004807509
SREK1IP1	1241.1198562845964	-0.14819294837234082	0.07293476105434109	-2.031856226442252	0.04216821309642049	0.13043332803913746
LRRC8B	2834.309420702812	0.029491939641618586	0.10488122444743321	0.2811937007505098	0.7785618359015858	0.8639064107599601
ISG20L2	1407.6494412685304	0.03217401878216926	0.05904117669236155	0.5449420317249838	0.5857933869601485	0.7258019460784043
SOCS5	1818.5195916791006	0.10570900965142721	0.07965305390792204	1.327118101129249	0.18446961844099433	0.3392756382784376
EFHC1	1689.6997741631533	0.14662340038344088	0.10437566325019705	1.4047661669174023	0.16009082284951387	0.3089462269111516
GREB1	879.4550341793854	1.0584472060032188	0.19834624935737669	5.336361082866396	9.483046394885984e-8	6.23953189993185e-6
PTGER4	477.73255788452144	0.07552470799222777	0.21480829649160582	0.3515912058600543	0.7251448613424712	0.8283515896762467
MTX3	2313.642684581092	-0.09992920537391861	0.07684967228274839	-1.300320514136418	0.19349113994329456	0.3500085197614731
FASTKD2	1594.4025983387462	-0.01190028957541551	0.057917839129339246	-0.20546846626719573	0.8372061327632356	0.9027141580983025
SHROOM2	1796.3883639678872	-0.1228629536179641	0.14938612801300657	-0.8224522266703828	0.41081956562286703	0.5747826029131713
