gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
THBS3	1029.4357297936951	0.8106938341828461	0.18942174475554352	4.27983511200934	1.8703182697331537e-5	3.8482923161605695e-4
DDX10	1041.0613281083224	-0.2556340640088767	0.07406506814695943	-3.4514794950522325	5.575221181600144e-4	0.005358208158078789
KLF16	1675.6462196291932	-0.5351403007833553	0.18097130569531505	-2.9570450338924026	0.0031060275007084013	0.020437946855819976
CDO1	1272.0527565128614	-0.5105050729727747	0.15072108018635927	-3.3870847551089738	7.063956147774847e-4	0.006467192268318333
FBXO34	1465.0447574622324	-0.2603444324905296	0.08374107942976362	-3.1089213831891067	0.0018777167449715339	0.013845848535119531
C11orf24	2025.9123442657542	0.3013617743636469	0.11553723990757739	2.608351857848756	0.00909793824785429	0.04518781025220038
RALGPS1	1647.8827021963202	-0.4248130830550702	0.13748720470719278	-3.089837224924289	0.002002662172983437	0.014614186180058903
CARMIL1	1489.9816239982736	-1.1733823705522124	0.24553814763101808	-4.778819022107759	1.76327815928402e-6	5.8168749194011404e-5
SYT13	1203.426740132312	-2.8503834961868284	0.5708733231902378	-4.993022760737704	5.944154931004955e-7	2.318607664455516e-5
RUNX2	1021.7603943716604	0.5239177636139545	0.17203987848732788	3.0453274451280508	0.0023242710773107387	0.016276693655436315
RYR2	1532.8603603315912	-2.1712459817191836	0.5734925506867539	-3.786005553374895	1.5308825435289493e-4	0.0019488552504816476
ANPEP	270.88144557474374	0.6642156006571912	0.24749937052232	2.6837062221832637	0.007281105512547019	0.03827981221790152
PIP4P1	1251.5162887376987	-0.25136393063785856	0.062250684928409086	-4.037930360556477	5.392485514886888e-5	8.615024477455134e-4
JPH3	2186.0537598768146	-2.028898768083868	0.4731174825866798	-4.288361438244155	1.7999602874365472e-5	3.716297317595285e-4
KIZ	2099.682880499609	0.4938959950208711	0.11996101118242172	4.117137644578669	3.836069872249754e-5	6.63866182016035e-4
SEMA3F	368.4945527146052	0.6826131058622976	0.26065168415664297	2.6188708815404005	0.008822133270738794	0.044092256225833494
MAP4K2	1203.0254634961836	-0.5575259242562189	0.1505879937073825	-3.7023265303579547	2.1363142311735752e-4	0.002504457013337035
SGCD	3383.033529913657	0.5519021548379689	0.15554805811135217	3.5481134354173602	3.8800107932683624e-4	0.003981416388122419
OMG	4800.940000065636	0.6794587606977612	0.23476780277382728	2.8941735309093657	0.0038015800278025625	0.023698032708451684
UTP25	1183.144200201273	-0.2451098815447595	0.05928142720994275	-4.134682531793859	3.554456484321644e-5	6.303316010476594e-4
BCL2L11	1847.7232866993065	0.6117601079923389	0.17372872489934177	3.521352662588136	4.2935119099250004e-4	0.004316944174756665
STUM	2466.702595676026	-1.846424594951794	0.298329723943128	-6.189207600727665	6.046740456598126e-10	5.93522270227562e-8
MEGF6	225.70951099267566	-1.5356505788307178	0.35042901446378794	-4.38220157420614	1.1748603192545708e-5	2.624804537886844e-4
FAM167A	2214.7433094294597	-0.7167664230999139	0.2519777177331324	-2.8445627238319364	0.00444724288205455	0.026548222090031524
C19orf12	1742.1463406617042	-0.16868402189354928	0.06245481291715113	-2.7008970808593333	0.006915273390979647	0.03683736603958241
MAP3K10	2492.149928375191	-1.1815949213200996	0.27156846661247275	-4.351001926178091	1.3551686166462053e-5	2.9667539642300384e-4
INPP5A	1495.6664517274216	-0.4677381757962543	0.13499574697538774	-3.4648363839309084	5.305541581938886e-4	0.005158559093750627
STS	2405.4024791594875	0.4002476837436579	0.11767091694099233	3.4014155251664056	6.703784392163619e-4	0.006221646260730314
TSHZ2	1115.9697282986099	-0.8060792776545841	0.25097205042025855	-3.211828872198261	0.0013189291407905595	0.010585534091032345
CDH4	1648.4164836570499	-0.9125583511698305	0.23097786996346403	-3.9508475479238707	7.787492068063528e-5	0.001154148731622039
SNCAIP	362.44940364010006	-1.4678578457489955	0.3329042127312212	-4.40924983708184	1.0372930390483648e-5	2.3796138204222546e-4
TEAD2	280.0585564469552	-0.6425568450430885	0.21874772683458482	-2.9374332448674294	0.0033094141194399233	0.021503111275253978
ZSCAN30	1619.4472793201055	0.17281430432887376	0.062488553092342844	2.765535378511587	0.005682944027328193	0.031904948301572957
NUPR1	2393.0197197569464	-0.855956740283375	0.25262725340622305	-3.388220109835109	7.034778579142674e-4	0.006455285324538968
PPP1R16A	1477.0655522546178	-0.5349126945809395	0.20371960178093332	-2.6257301207379617	0.008646334143857917	0.04348586785917621
CLEC2B	343.460086206865	0.6679556189989261	0.23024823814448422	2.901023801015033	0.0037194562613776486	0.023344071661424184
CHN2	1175.0491481802824	-1.0541630260089505	0.29222460641322867	-3.607372558210518	3.0931337782857016e-4	0.0033611866601607333
MMP24	1052.4968597445782	-1.0528036272236503	0.2968873517278323	-3.546138362232402	3.909208941313396e-4	0.00400451471960889
ITGA8	660.3147714124766	1.0915029661801752	0.32849851180476003	3.3227029254516065	8.914980187014304e-4	0.007841540477194882
FOXJ1	1230.1643112417971	-1.5972885287620366	0.3371503952356082	-4.737614285297859	2.1624890735328923e-6	6.850742501469943e-5
SRRM3	804.3554397601517	-0.9170114215300694	0.32708494559573864	-2.803587978834867	0.005053744204061313	0.029250162805043122
ANKRD6	1403.8445870407438	-0.3435423107152906	0.11769231540913368	-2.9189867623985037	0.0035117113592180787	0.022392302197357026
AIFM1	973.9248602575625	-0.26067326236686933	0.09428641535676276	-2.764695861864393	0.005697589085497485	0.03193733698340642
CYSTM1	1536.903581552347	-0.5535286598440154	0.16377047519742474	-3.379905072490866	7.251086926214395e-4	0.006603176117218052
POLR2I	1230.7153725155713	-0.3196933203489515	0.09397322717114494	-3.4019617073139665	6.690401145516532e-4	0.006220306965649105
PPL	639.7195156895609	-2.681305999629172	0.45026530824204825	-5.954946895859424	2.601562915795332e-9	2.1939236561020493e-7
ITGA2	625.1970057886471	-2.0762356453789264	0.3483604563017013	-5.960021029427003	2.5220547533839155e-9	2.1419578490618714e-7
RCAN2	2607.037352392115	-0.5690642731789757	0.2132447593787493	-2.6685967563134647	0.0076168836267393285	0.039650249867559696
ENSG00000284874	1839.399194971522	-1.3477806550887381	0.3608553630639247	-3.734960854246697	1.877443886091037e-4	0.002282476196542149
PDE5A	435.41633812534093	-0.5871666554425113	0.19385939777455008	-3.0288273985322096	0.002455049019192119	0.01702684119553346
SLC2A13	2193.4983213870414	-0.48704611362282696	0.17548555439208996	-2.775419978641733	0.005513046440951337	0.03127367651842362
PRXL2B	1564.782874951364	-0.5079645229647127	0.14834939551859377	-3.4241091525111447	6.168184062429327e-4	0.005839051711272031
AACS	1267.3791827461696	-0.4680302541102559	0.1414045481172741	-3.3098670470068208	9.334029602890558e-4	0.008076228648454802
BTN3A3	2855.6075934347878	0.6264091642618145	0.1545233619879917	4.053815269114414	5.038901265483358e-5	8.176265942298538e-4
RIMS2	1480.9022184194853	-1.0734133882869588	0.27664408664150164	-3.8801241021210653	1.0440318123734502e-4	0.0014386974629657153
VCAM1	788.4253611491009	-1.5147258009296514	0.3035500840954324	-4.990035846781187	6.036808875518394e-7	2.3395076467421607e-5
PKNOX1	1024.0056079391368	-0.3152964024901606	0.0869839909478037	-3.624763580684173	2.892259109524146e-4	0.003193454868812407
SUPV3L1	911.1660110515639	-0.17637749371919526	0.05535855973223398	-3.186092531531213	0.0014420846636316045	0.011331341106947812
VSTM2A	385.52851849919466	-4.067635947608518	0.5601613037513049	-7.261543988076742	3.826965051536474e-13	1.2385920673553858e-10
GGCT	1037.0457079215512	-0.4799538889042805	0.17203318601029327	-2.78989129966798	0.005272574024105881	0.030297060431222614
VRK1	458.6813355957238	-0.3126691591764003	0.09074629655304428	-3.445530793574971	5.699390259810967e-4	0.0054556513478206505
CEPT1	1518.5134394715462	0.24377122269554208	0.09014071198437028	2.7043409945309747	0.006844001591478409	0.0366521117890708
AMPH	2142.6107804592953	-0.69939257697249	0.2042410800280878	-3.42434821083157	6.162760080199729e-4	0.005838532591803145
E2F1	241.57166310027915	-0.9361846859227724	0.2238820785165638	-4.181597259262131	2.8946837848489014e-5	5.316713520307495e-4
HOMER2	893.4263503405128	-1.1397976727799835	0.2521884369354534	-4.519627016331879	6.194867267711618e-6	1.610119007387181e-4
PHLDB2	305.73025701849286	-0.7217140258540049	0.19804399566479544	-3.644210587810806	2.682137511240722e-4	0.0030017380090754807
SELENBP1	891.7354410135531	-1.455401380137721	0.2843089748580151	-5.119083493106588	3.0702402508379495e-7	1.3177823298847473e-5
C18orf32	1748.9732036017278	-0.2898492674358612	0.08652691254875897	-3.3498163623084047	8.086515244689243e-4	0.007223581475631448
PIEZO2	561.2486924757327	-1.3764198241675225	0.41449061364264345	-3.3207502868912115	8.977582257733984e-4	0.007875937548451608
PPP1R13B	1353.7635648164182	-0.5136247335914943	0.1695671295559496	-3.029034783666731	0.002453364341099644	0.01702684119553346
SORCS2	1444.278139722337	-2.290563286991241	0.3549770240756114	-6.452708574466338	1.0986851445963698e-10	1.4147047964023147e-8
INSYN1	2934.8829584286	-0.7871099030579323	0.202663366468294	-3.8838292128196388	1.0282414651359386e-4	0.0014218465987301228
ALK	1116.8041243675045	-0.8568970185997488	0.2679477940793273	-3.197999899734424	0.0013838432849367901	0.010960002207088666
STX3	660.2779202314865	-0.4309789417528763	0.12836561638154764	-3.3574328850792545	7.866983978522284e-4	0.0070514321214673915
CDH24	542.9836240024339	-0.7990667539214192	0.19116658390155056	-4.179949955756562	2.9157325460681807e-5	5.34699804581416e-4
ST3GAL4	989.9887014915621	-0.5371640107124559	0.16426298536558478	-3.2701464028365255	0.0010749183607050162	0.009021320344920751
CFB	809.3732616709373	-1.0197325327848996	0.2699346573851083	-3.77770139878732	1.5828249390254764e-4	0.0020015130564762494
CBFA2T3	263.4779797561016	-1.133444079385835	0.32358479385478933	-3.502773000805702	4.6044167562580565e-4	0.004579559024600517
PDE3A	568.7066160538271	-0.8875714993210704	0.29164407278219867	-3.043338034796659	0.002339693502832798	0.016356000990322684
NEIL2	2034.4372225183236	-0.23809577528681475	0.0607974253857772	-3.9162147702148307	8.995012285566124e-5	0.001285385108826424
ABCC9	975.9596759177224	-0.7359217229091927	0.27736586092164645	-2.653252712730513	0.007972016038860124	0.04088432208366166
MAP1LC3A	1840.857949685402	-0.43233071905482845	0.15453638953733154	-2.797598160208019	0.005148412060581602	0.029669025228808796
ELAVL2	274.23015305536586	-3.2194388589502307	0.3843151583741771	-8.377080083361477	5.4256930921275094e-17	5.90660679802063e-14
PLCB4	790.6404701233548	-0.8307461930859836	0.29885684077038555	-2.7797462856948743	0.005440138363211338	0.03096068562500404
ARMCX6	1722.8551804071487	0.3132867729058297	0.11705831414785461	2.676330811582694	0.007443313581759391	0.038957028033902406
RABL2B	977.8647717770201	-0.521256382377211	0.11471699029950096	-4.5438463911607565	5.523691678843539e-6	1.4675382708101645e-4
INTU	1002.7063255383688	-0.6071874871428105	0.16751581135881777	-3.6246577694222477	2.8934434510742893e-4	0.003193454868812407
MSX1	260.79187216850573	-0.7931844107223055	0.2845381916403821	-2.787620200119862	0.005309675255608252	0.030451801334247523
SMAD7	1026.6209899003877	-0.35426164732671883	0.1365088779956445	-2.595154634103886	0.009454837059353599	0.046383315766390557
PGM2	1680.7171380687664	0.46181924636590105	0.1080957990127563	4.2723144709018905	1.9345449319217902e-5	3.91982665985845e-4
DIAPH2	1758.0228736375282	0.33967719463102414	0.11780990340373375	2.883265199420058	0.00393575938741328	0.024344379475348153
CBWD2	875.1454171361999	-0.2808693700588851	0.1020430865141895	-2.7524585903213454	0.005914962646092163	0.03288378722699798
RGPD8	1099.589839863609	-0.4337709562607787	0.15764002693121773	-2.751654923594017	0.005929496567031911	0.032949290668309573
TMEM64	697.6505669714721	-0.5173306822356277	0.132750795668562	-3.8970062637307556	9.738910124572202e-5	0.0013672151083441047
C2CD2L	1430.4982925934069	-0.3913329580074203	0.14429716216370783	-2.711993445605297	0.006687991524967459	0.035994920679319246
PPFIA4	2095.0772552886615	-0.8106936686447367	0.2638440524153033	-3.0726243825601407	0.002121853846928039	0.015238385111222469
HAPLN1	358.1689614014938	-1.3315898333632687	0.2982067002567497	-4.465324998455091	7.994729829530388e-6	1.9658498913475644e-4
TXNDC16	1410.024108021638	0.38620931467228486	0.10789857604210248	3.579373601015683	3.444187864051003e-4	0.003649924749735466
H4C14	577.2078416221001	-0.8283979805975951	0.29887492283067124	-2.771721269726357	0.005576076047082145	0.03152668114438559
LHPP	2621.188024217985	-0.5454736964951581	0.15645484057974607	-3.486460977965885	4.894567851466413e-4	0.004836010727830882
BRINP3	4105.517373450952	0.8114942329896921	0.20341535513354544	3.9893459982749735	6.625571838560614e-5	0.0010132978641987655
PARP2	1026.6850216098658	-0.27400932314593807	0.09913441189963271	-2.764018244475542	0.005709434687043651	0.0319787092503965
COL9A1	4040.7321999618503	0.9306972527133821	0.27832602296293013	3.343910291986389	8.260644430507115e-4	0.007349273183902133
ALG5	1313.1723574390312	0.3404374532120676	0.10788721904924231	3.155493822272718	0.001602266594122094	0.012331068421987194
SMYD2	573.9677073567101	-0.7005014722544451	0.166615702481888	-4.204294444160167	2.6189782394704816e-5	4.938939278371499e-4
RAD1	987.1158755600038	-0.18373366491911497	0.06434130097496044	-2.855610037953976	0.004295423537632433	0.025913197412165433
DGKB	948.8814568411424	-1.3815315386937566	0.3492950796243275	-3.9551989686760436	7.6470982284885e-5	0.0011389801154993756
FKBP14	1382.0039404759434	0.2897460602234313	0.10787485049764231	2.6859463432560116	0.007232470239283127	0.038116995194742806
HCFC1R1	1159.875204052639	-0.4866286166392783	0.12622270411694844	-3.8553176311957706	1.1557946484133491e-4	0.0015543552987631242
CAP2	1599.8643599930365	-1.1627362558946908	0.2087639163121326	-5.569622741490584	2.5529149427639814e-8	1.6090082336630884e-6
AZGP1	6741.151534989846	1.6611090562927815	0.3547602887208847	4.682342159214147	2.8361555707259636e-6	8.47218340250769e-5
DAGLA	2032.428428765665	-0.5465755318801965	0.19463044863878243	-2.808273503467046	0.004980790544264648	0.028967929464579482
NR1D1	1962.7469890831726	-0.8036914127485153	0.20640766674631333	-3.89370911176617	9.872302347066113e-5	0.0013789075786284962
ISLR2	393.11641806439377	-2.157742460922566	0.4308421810611506	-5.008196865980288	5.49423226401788e-7	2.1785904424375536e-5
DPAGT1	1087.045205889193	0.20327607381752547	0.07175387245268568	2.8329631122217855	0.004611870763245817	0.02725920651030042
CELF4	1061.3161700779638	-3.254887897226663	0.5157337341932524	-6.311178969741413	2.769177315088632e-10	2.9874683196564295e-8
CACNB1	1208.4840006868033	-1.0433436272592305	0.22009287888943757	-4.74046971680237	2.1322332123704675e-6	6.808931391503026e-5
PARVB	1029.2547247586645	-0.7792156246190194	0.1928783237892878	-4.039933618825321	5.346633192304876e-5	8.571075298239744e-4
C6orf120	2263.6771988059254	0.3070424953738828	0.09254085892368426	3.317912746272344	9.069281050986227e-4	0.007921563864738152
SH2D3C	610.0777086783119	-0.6375494803559013	0.18883014830744735	-3.3763119187824984	7.346458103055204e-4	0.006669737360431089
HPRT1	577.0910879735856	-1.170087404412067	0.21775550783816658	-5.373399809853089	7.726574547672719e-8	4.094058858777912e-6
MYH7	769.9776058636584	-0.7029560593222289	0.19988362195647183	-3.516826703667147	4.3673882124968945e-4	0.004376525007920528
VAV3	590.5106153733133	-0.7840941446622302	0.21034053438608555	-3.727736771948125	1.9320701802958258e-4	0.0023319494969872767
DAB1	3016.7950059765935	0.6497511073989842	0.18385221697472628	3.534094492253547	4.0917476722948247e-4	0.004148914341721467
C1QTNF4	648.0263837792282	-1.7947351425166984	0.49901093804191876	-3.59658477539411	3.224225362705221e-4	0.00347838727192748
SYTL4	1977.4363972508709	0.8778200088379272	0.1975539904371148	4.443443571530153	8.853038307447034e-6	2.1203026746335646e-4
PRKD1	3487.022837633191	0.7095661556377347	0.13330594465923723	5.322839558667547	1.0215984428344351e-7	5.0973505637259835e-6
ADAMTS4	1013.6320740498808	-1.0096263179254645	0.37335437819997697	-2.704203772279553	0.006846828732538738	0.0366521117890708
BLM	2469.01756069714	0.5017775244800117	0.18463209155736962	2.7177156487126584	0.006573430356662626	0.035522034531152956
SLC38A3	2015.660028555461	-0.4712485931914435	0.17310740697185692	-2.7222901748395847	0.0064831188662157774	0.03516093678574907
PRTFDC1	2121.257322300868	0.33510901998337095	0.12790210735612548	2.6200429915537424	0.008791868253605608	0.04395934126802804
LRRC4C	4376.292272017752	0.4173572615739083	0.15532151408051273	2.6870537803125347	0.007208534532766556	0.0380106565521266
EXPH5	947.1407309556315	-1.2073478923867937	0.40114880735445524	-3.0097257432950077	0.0026148368370006113	0.017882736221063577
HEPH	1918.9442556964866	-0.6327954314972706	0.21580997758290124	-2.932188022929517	0.0033658290291599335	0.021764730604966358
XKR4	1570.2784849042973	-0.8612000837140927	0.28009588979324657	-3.0746616251662586	0.0021074150045950276	0.01522092562124575
MRPS18A	2103.0023966302815	0.3030975940088259	0.11711120637311404	2.588117767681112	0.009650198147963682	0.0471143027811451
PACC1	1957.9017321199474	0.5542115721545705	0.15067485390080954	3.678195517079528	2.3488987827250562e-4	0.0027083929757941213
TMEM185A	1439.7566041191374	0.142281344116037	0.05430264426925327	2.620154985649533	0.00878898131842249	0.04395934126802804
BMP8B	3263.7298950382806	0.6196781341979918	0.23940523573530725	2.5884067752098967	0.009642104248597594	0.0471143027811451
TSKU	488.9332402787591	-0.8831786776113961	0.22070776487364488	-4.001575015346722	6.292223969278956e-5	9.722500907369742e-4
ASCL1	3163.335572800524	0.6513859818566393	0.2313550491446938	2.8155252468652643	0.004869757048355615	0.028432638056586294
RAB3A	1532.8057814857787	-2.1275571584618134	0.3206175105123978	-6.635810860927834	3.227234497564568e-11	4.954632449786629e-9
NUP42	1730.2784607086546	0.5126929501161563	0.14061595946173847	3.6460509324737056	2.6630121647852384e-4	0.0029831216719647547
SUSD1	2341.307528356889	0.7397359953493823	0.1552576801928344	4.764569420531141	1.8925735256626198e-6	6.192231685740402e-5
EOMES	72.86486016829735	-1.4289835653734921	0.36952956017380734	-3.867034520056726	1.1016683850196589e-4	0.0015008508430728574
TMEM268	1347.0912311026896	-0.36057942801809595	0.11327590194297699	-3.183196265341691	0.0014565884469791034	0.011417954660665778
NAP1L5	1928.2162178200172	-0.5310443905086378	0.1833485465013245	-2.8963654233539375	0.003775125216799894	0.023557646936518357
CRLF1	733.4494399937889	-3.2044655990317206	0.4711097905606439	-6.801950762301604	1.0321187771948188e-11	1.8726700540769626e-9
PPFIA3	1273.403126275827	-1.3434818446076626	0.2731793841430014	-4.917947409620007	8.745639927345815e-7	3.192958479572138e-5
STXBP5L	1652.706266921609	-0.70066035163491025	0.26932465189409877	-2.6015455574056294	0.009280473794182852	0.045771694269085526
CCDC136	1299.8234271382112	-0.6801776738164298	0.23698957656751374	-2.8700742187395756	0.004103754632843843	0.025059898892557376
PKNOX2	3421.012190837777	0.5942965197703134	0.15400178938322814	3.8590234707690767	1.1384100534123152e-4	0.0015386524141774802
PPFIA2	2212.567473589548	-0.9663455887509917	0.19076012159528125	-5.0657631200361735	4.06767488115273e-7	1.677675922621727e-5
SCUBE2	2752.6835971744654	1.2567076624103266	0.22627625108470623	5.553864607469918	2.794219389524333e-8	1.7159372917719943e-6
RBFOX1	1232.577474986005	-2.596236973557661	0.3786559977528644	-6.856452793472281	7.059139251664713e-12	1.393375575966116e-9
HRAS	1293.6699197677417	-0.3912440949444702	0.11745205744486978	-3.3310961379123927	8.650472142788282e-4	0.007656275233546909
PIGU	1189.7261895175604	0.2714077383537654	0.0935278358745166	2.901892637801486	0.0037091563605050584	0.02333577105405018
FZD6	1205.3292567328278	0.46182061280698555	0.16778204921203793	2.7525031132701834	0.0059141584096826854	0.03288378722699798
PDE6D	1747.7024153317216	0.26491654065133785	0.08916017143333266	2.9712430605791593	0.0029659693993689127	0.01971003527050096
DENND6B	1144.2204224870716	-0.5980069052245686	0.15394060459114053	-3.8846599752732462	1.0247320127489907e-4	0.0014202738255404126
DYNC1I1	1345.8177586581885	-1.0202558775162316	0.27917544893920954	-3.6545329519229766	2.576505721776997e-4	0.002902507621663174
NMT2	898.293682925662	-0.2960903571601597	0.09521387001642188	-3.109739758599161	0.0018725224455585555	0.013816054396527236
ACBD7	1452.1805478366168	-1.2280146671052785	0.37963940871025864	-3.234687018603227	0.001217761393401676	0.009953476729562512
ALDH1L2	1704.6979442303184	0.4981795081109094	0.13755478451432432	3.6216806988566166	2.9269525038213624e-4	0.003224494593676248
ACTN2	1041.0220573731635	-0.7604133656276767	0.2474144191037295	-3.0734399732332105	0.002116062539343024	0.015238385111222469
B4GALT4	1319.4698122838768	0.26414735507396764	0.09314006274368349	2.836022945366562	0.004567916408998505	0.027060152660509908
SLC12A5	2117.6126380754195	-2.3465738686804793	0.5069532285455732	-4.6287778369864565	3.678301187847623e-6	1.053771691973093e-4
DISP3	549.2754846736757	-0.9528732725806173	0.31954415748044684	-2.981976826282372	0.0028639367628862235	0.019191741877763027
LHFPL4	1306.2642160801408	-0.7690747427391561	0.25925793278163223	-2.9664463281319624	0.0030126293847796176	0.019990453262285816
ADA	100.80177454466957	-0.8588677711999403	0.22030635685305514	-3.898515610118355	9.678416256844659e-5	0.0013603173084004083
LARP6	1865.2722048403016	-0.5090231751762804	0.1575805836991565	-3.230240447313466	0.0012368615039066127	0.010055272579281526
HDAC11	2380.6701175056232	-0.41630173698749257	0.1601899288117654	-2.598800936335248	0.009355000557461248	0.04601602288617217
OSBP2	1425.7131818638675	-0.5094811598602843	0.1852047709498127	-2.750907318679954	0.005943045523694126	0.03297539082382044
P2RY1	1584.1087426329495	-0.885797494103852	0.2251336383420315	-3.934540838175924	8.335589556127443e-5	0.0012158183305070176
SHISA2	128.21705809895224	-1.555760263922867	0.43509872474131966	-3.5756488710644163	3.4936030048230777e-4	0.003685982024912454
FSD1L	897.492138987223	-1.0099547634543984	0.18343215419575074	-5.505876370925781	3.673362577049119e-8	2.166922012815921e-6
MAL	932.114305902951	-1.1383716517140765	0.34947943982350066	-3.2573351161630395	0.0011246357428502916	0.009345949355053604
ALDH1B1	1284.8319410820977	0.2916734273305031	0.08054336493665955	3.6213216018461516	2.931018875370553e-4	0.003226006528728159
RBPMS	758.4003272554023	-0.6992132545172401	0.23188524746058733	-3.015341692386372	0.00256689898416238	0.017615252341171634
GABRA2	1166.0110408293708	-3.0091580265132953	0.5762525237239673	-5.221943336693693	1.7705515153990996e-7	8.347383620828432e-6
FAM114A2	1469.0742196214705	0.23550591509881566	0.08563100479842782	2.7502411731964114	0.005955141677296738	0.0329999174389766
KLHL29	623.8624174583584	-1.0124062675494272	0.2837720591557784	-3.567674247286131	3.6016386799261955e-4	0.00377292282703069
TMEM144	1901.3258047408553	-1.0832138627826837	0.3466533060712528	-3.124775802830609	0.001779406236434394	0.013301117154370705
B3GLCT	779.5521612127767	-0.5692852594473612	0.17726651099821017	-3.211465359371287	0.0013205989087732208	0.010585534091032345
IL10RB	1145.96854688015	0.3309442332154119	0.10516384759840972	3.146939188448031	0.0016498927226081088	0.012600424332418432
VAMP1	916.0884611977724	-0.7822877428586148	0.20351866825068823	-3.843813197003707	1.2113722810679905e-4	0.0016117981184210206
RCN3	591.0369483032492	0.771190651946004	0.21874832307918804	3.5254700063087063	4.2273204405319777e-4	0.004268310478530391
LRRC7	1307.3512803208857	-4.406940223079469	0.5079728387477253	-8.675543034827674	4.115817153049896e-18	6.1608638009715625e-15
KCNC4	1118.1908873342973	-1.0084942236472378	0.27194158299922616	-3.7084958193028816	2.0849410223678898e-4	0.0024695518044367437
SERPINI1	1694.4173204488527	-2.2023045715828027	0.31093931172823247	-7.082747303138252	1.4132424445846478e-12	3.739977361806782e-10
KCTD13	1202.2277583528219	-0.42439230380434856	0.15281986981718435	-2.7770754176930095	0.00548504501843928	0.031144340491138157
GRK5	977.9626924530842	-0.4445012753631913	0.12237051873293577	-3.6324212724249465	2.807742519525235e-4	0.003118990414778728
GPR37	2219.982346153054	-1.3059081595184392	0.4651737523236647	-2.8073556450575423	0.004995006154710854	0.02902241567329572
KCTD17	1447.2971810413821	-0.37022178324744126	0.10325261542708804	-3.5855923040407034	3.3631402018608603e-4	0.003592649769606048
SLITRK3	4464.353693905121	0.5489266008039968	0.20841643916996305	2.633797041107437	0.008443594317125694	0.04271738147341791
SLC1A1	3337.269421742787	0.7481630310769161	0.19143605410347336	3.908161576881048	9.300110370756023e-5	0.001317974221181105
ODF2L	566.5981938421845	-0.3695365728747215	0.10903380056203227	-3.3891928096598103	7.009870207733977e-4	0.006441248248749841
TBC1D22B	894.7208283531893	-0.19556430301831831	0.052570634511929094	-3.7200293440236436	1.991996325011e-4	0.0023854155992006723
PLA2G2A	8554.532101266203	3.3356334996990262	0.5569746692471339	5.988842372684242	2.1133986150242545e-9	1.8207157133032696e-7
CHRNA7	121.39955509635493	-1.512856444099912	0.28260416817071776	-5.353270101755943	8.6378761685071e-8	4.4778600483927495e-6
LAMA1	539.4654458053883	-1.1648194932143823	0.36315554555450186	-3.20749471534524	0.0013389652055075861	0.010682284034612487
DALRD3	754.5965886497299	-0.3957814911084778	0.10829479227091335	-3.6546678082024435	2.5751518731172276e-4	0.002902507621663174
DERA	1307.8168620658132	0.32391979165305845	0.11457636605074002	2.8271082668969525	0.004697044447374365	0.027626280578245593
MED10	918.2108014839754	-0.2974822791075159	0.1058351077594699	-2.8108090538689683	0.004941710365197793	0.02878257861052703
OSBPL6	1551.9531950543014	-0.4446002782673673	0.10680667936630844	-4.162663617155894	3.145565934944814e-5	5.698661432823622e-4
EMILIN3	2605.798304801448	0.9427183822456865	0.36657522198371134	2.571691499344099	0.010120302800067503	0.04886718791564853
MTX2	777.6117331888876	-0.38075511159328457	0.12034211830391214	-3.163938918141071	0.0015564945847575894	0.012087563328451447
GUCY1B1	1321.243278326989	-0.7440303228837181	0.2059732640314203	-3.6122665064443487	3.0353237717072935e-4	0.003319452252620533
PITPNM3	1600.622393532402	-2.5608551268741673	0.3642130814645964	-7.031200297848437	2.0476430178380437e-12	4.904105027722115e-10
MYO5C	602.4998918721216	-0.6097635043471173	0.22621141554457352	-2.6955470080021993	0.007027316140990998	0.03726842816136723
MAP3K9	1342.4303827563826	-0.7983084195305113	0.24429856149746804	-3.267757348373847	0.001084032625195605	0.009066770970634241
TUSC2	1578.3513460075046	-0.24000423860076556	0.06244639698295524	-3.843364072170165	1.2135922827087215e-4	0.0016129597764080953
SMPD3	596.4082159364684	-0.9330766984223811	0.2512013670152232	-3.714457088785807	2.0364042036071368e-4	0.002421642536067077
CLMP	223.54606181319502	-1.6645671867092409	0.37267699042555313	-4.4665145138381135	7.950427083110652e-6	1.9630178210360837e-4
CTHRC1	1536.3469122028523	1.3171917339916313	0.2949550658004722	4.465736943411814	7.979360554719538e-6	1.9658498913475644e-4
POU6F1	1741.8638166165042	-0.4868244726620971	0.12065411892312639	-4.034876529762507	5.4631017776807816e-5	8.711137654823883e-4
CDYL2	1415.4492994382513	-0.5551922928020375	0.17185327526944336	-3.230618048632294	0.0012352288431217889	0.010048821600803955
ZNF227	1517.1848505560456	0.29487744906381613	0.07452374401560255	3.9568254783613606	7.595237812964133e-5	0.001132664667624477
TANGO2	1352.4697011340145	-0.36398974934141703	0.12545827496887563	-2.9012813178861068	0.003716400738239533	0.023339150988643278
AMIGO1	1606.1416536024606	-0.767643550484667	0.17663864441721813	-4.345841494749604	1.3874273395299981e-5	3.0285153165558694e-4
RASGRF2	1096.9914090037278	-1.6497709432575658	0.2949643039016063	-5.593120663874954	2.230241782662749e-8	1.4436294782371038e-6
FN3K	1837.567059500657	-0.3891216095596531	0.12965526018695325	-3.0012018717834406	0.0026891622210058323	0.01828660851592552
PNMA8B	2364.729159585424	-0.8555151026453642	0.2239243360026759	-3.820554379739864	1.331520420459946e-4	0.0017464356007675635
